,Potential_Customer,C_ID,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Pur_3_years_Total,Pur_5_years_Total,Ad_Res_1_Year_Total,Ad_Res_3_Year_Total,Ad_Res_5_Year_Total
121,1,90080.0,2.0,3.0,1.0,2.0,20.0,20.0,16.67,20.0,15.0,35.0,13.0,27.0,25.0,5.0,11.0,11.0,A,0,59.02,F,U,44284.5,3.0,5.0,18.0,38.0,36.0
122,1,90092.0,5.0,13.0,3.0,5.0,20.0,22.4,18.46,22.33,15.0,89.0,14.0,34.0,65.0,6.0,17.0,25.0,A,1,58.0,F,H,55087.0,8.0,18.0,20.0,51.0,90.0
123,0,90108.0,3.0,3.0,1.0,1.0,25.0,19.33,19.33,13.0,18.0,29.0,14.0,28.0,25.0,6.0,13.0,11.0,A,0,59.02,M,U,49203.0,4.0,4.0,20.0,41.0,36.0
124,0,186105.0,2.0,6.0,0.0,3.0,15.0,13.0,10.17,11.67,9.0,69.0,18.0,36.0,56.0,5.0,5.0,17.0,A,0,59.02,M,U,80479.0,2.0,9.0,23.0,41.0,73.0
125,0,90212.0,3.0,6.0,1.0,2.0,4.0,23.33,13.83,20.0,20.0,41.0,12.0,32.0,35.0,6.0,16.0,16.0,A,0,70.0,M,H,48019.0,4.0,8.0,18.0,48.0,51.0
126,0,90259.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,21.0,21.0,11.0,18.0,16.0,5.0,8.0,7.0,N,0,25.0,M,H,62339.0,2.0,2.0,16.0,26.0,23.0
127,0,90299.0,6.0,12.0,2.0,5.0,15.0,13.83,12.08,12.5,18.0,53.0,13.0,35.0,46.0,6.0,17.0,19.0,A,1,64.0,F,H,44284.5,8.0,17.0,19.0,52.0,65.0
128,0,90355.0,2.0,6.0,0.0,1.0,15.0,15.0,13.67,11.67,26.0,76.0,9.0,28.0,50.0,4.0,4.0,18.0,A,0,68.0,F,H,91382.0,2.0,7.0,13.0,32.0,68.0
130,1,90371.0,2.0,6.0,1.0,2.0,15.0,11.0,7.17,7.0,16.0,96.0,12.0,27.0,51.0,5.0,11.0,20.0,A,0,49.0,M,H,91382.0,3.0,8.0,17.0,38.0,71.0
131,0,90379.0,1.0,5.0,0.0,2.0,15.0,15.0,21.0,11.67,25.0,124.0,9.0,27.0,48.0,4.0,4.0,21.0,A,0,60.0,M,H,91382.0,1.0,7.0,13.0,31.0,69.0
132,1,28003.0,1.0,5.0,0.0,2.0,15.0,15.0,9.2,11.67,18.0,92.0,10.0,27.0,39.0,4.0,4.0,15.0,A,0,59.02,F,U,44284.5,1.0,7.0,14.0,31.0,54.0
133,0,90445.0,3.0,11.0,2.0,4.0,25.0,16.67,16.73,17.5,18.0,52.0,13.0,33.0,47.0,6.0,17.0,19.0,A,1,31.0,M,U,44284.5,5.0,15.0,19.0,50.0,66.0
134,0,90461.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,24.0,24.0,7.0,17.0,15.0,3.0,7.0,6.0,N,0,63.0,M,H,72339.0,2.0,2.0,10.0,24.0,21.0
135,0,90503.0,3.0,26.0,2.0,15.0,10.0,8.33,7.15,9.0,21.0,122.0,12.0,30.0,78.0,5.0,13.0,30.0,A,1,72.0,F,H,72339.0,5.0,41.0,17.0,43.0,108.0
136,1,89367.0,9.0,16.0,7.0,10.0,3.0,3.17,3.22,3.21,18.0,53.0,14.0,33.0,45.0,6.0,17.0,19.0,S,1,30.0,M,U,44284.5,16.0,26.0,20.0,50.0,64.0
137,1,90480.0,4.0,7.0,3.0,5.0,11.0,10.75,9.0,10.33,23.0,65.0,12.0,28.0,43.0,6.0,13.0,16.0,A,0,55.0,F,H,72339.0,7.0,12.0,18.0,41.0,59.0
138,0,90481.0,3.0,7.0,3.0,7.0,5.0,9.0,7.0,9.0,16.0,76.0,13.0,31.0,55.0,5.0,12.0,18.0,S,1,56.0,F,H,72339.0,6.0,14.0,18.0,43.0,73.0
139,1,90482.0,1.0,8.0,1.0,4.0,16.0,16.0,11.13,16.0,20.0,75.0,13.0,31.0,52.0,6.0,14.0,21.0,A,1,47.0,M,H,72339.0,2.0,12.0,19.0,45.0,73.0
141,0,90494.0,2.0,10.0,0.0,5.0,15.0,13.5,11.9,11.67,18.0,124.0,13.0,33.0,62.0,6.0,6.0,29.0,A,1,45.0,F,H,72339.0,2.0,15.0,19.0,39.0,91.0
142,1,90499.0,8.0,47.0,7.0,25.0,8.0,8.63,7.62,8.57,20.0,130.0,10.0,32.0,83.0,5.0,16.0,32.0,S,1,45.0,F,H,72339.0,15.0,72.0,15.0,48.0,115.0
143,1,10384.0,2.0,12.0,1.0,7.0,18.0,17.0,9.67,18.0,17.0,128.0,16.0,37.0,83.0,6.0,16.0,31.0,A,1,73.0,M,U,44284.5,3.0,19.0,22.0,53.0,114.0
144,0,90552.0,1.0,2.0,0.0,0.0,16.0,16.0,13.0,11.67,18.0,37.0,10.0,24.0,23.0,4.0,4.0,9.0,A,0,46.0,F,U,76959.0,1.0,2.0,14.0,28.0,32.0
145,1,90566.0,1.0,7.0,0.0,3.0,15.0,15.0,8.43,11.67,25.0,92.0,9.0,29.0,54.0,4.0,4.0,23.0,A,0,40.0,F,H,76959.0,1.0,10.0,13.0,33.0,77.0
146,0,90578.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,17.0,17.0,11.0,16.0,14.0,5.0,7.0,6.0,F,0,59.02,F,U,95776.0,2.0,2.0,16.0,23.0,20.0
147,0,3965.0,2.0,13.0,0.0,5.0,50.0,50.0,32.15,11.67,17.0,126.0,24.0,46.0,100.0,8.0,8.0,38.0,A,0,59.02,M,H,95776.0,2.0,18.0,32.0,54.0,138.0
148,1,397.0,1.0,7.0,0.0,2.0,16.0,16.0,15.86,11.67,20.0,84.0,15.0,30.0,60.0,4.0,4.0,18.0,A,0,79.0,F,H,93770.0,1.0,9.0,19.0,34.0,78.0
149,1,8460.0,8.0,52.0,5.0,19.0,5.0,5.0,5.0,5.0,6.0,57.0,34.0,54.0,88.0,13.0,22.0,23.0,A,0,59.02,F,U,44284.5,13.0,71.0,47.0,76.0,111.0
150,1,93995.0,6.0,20.0,2.0,10.0,3.0,4.83,3.25,5.0,19.0,113.0,14.0,35.0,63.0,6.0,17.0,26.0,S,1,59.02,F,U,44284.5,8.0,30.0,20.0,52.0,89.0
152,1,90680.0,1.0,13.0,0.0,7.0,18.0,18.0,12.62,11.67,24.0,92.0,11.0,30.0,69.0,5.0,5.0,24.0,A,1,49.0,F,U,88147.0,1.0,20.0,16.0,35.0,93.0
153,0,90660.0,2.0,2.0,1.0,1.0,20.0,15.0,15.0,20.0,24.0,32.0,9.0,24.0,23.0,4.0,10.0,9.0,A,0,53.0,M,H,88147.0,3.0,3.0,13.0,34.0,32.0
154,1,90694.0,2.0,5.0,1.0,2.0,25.0,20.0,19.4,20.0,18.0,40.0,12.0,34.0,36.0,5.0,16.0,15.0,A,0,82.0,F,H,76673.0,3.0,7.0,17.0,50.0,51.0
155,1,90727.0,5.0,14.0,4.0,11.0,5.0,6.4,5.36,6.75,17.0,122.0,13.0,31.0,65.0,6.0,14.0,28.0,A,1,51.0,M,H,122155.0,9.0,25.0,19.0,45.0,93.0
156,1,90765.0,1.0,6.0,1.0,2.0,20.0,25.0,26.67,25.0,18.0,44.0,15.0,35.0,40.0,6.0,17.0,17.0,A,1,59.02,F,U,44284.5,2.0,8.0,21.0,52.0,57.0
157,1,90775.0,1.0,7.0,0.0,4.0,15.0,15.0,10.71,11.67,24.0,73.0,11.0,30.0,51.0,5.0,5.0,20.0,A,0,46.0,M,H,51904.0,1.0,11.0,16.0,35.0,71.0
158,1,4187.0,1.0,34.0,1.0,14.0,25.0,28.0,15.85,28.0,14.0,122.0,33.0,50.0,126.0,7.0,17.0,33.0,A,1,83.0,F,U,44284.5,2.0,48.0,40.0,67.0,159.0
159,0,4127.0,3.0,13.0,3.0,8.0,15.0,15.0,12.62,15.0,18.0,119.0,17.0,38.0,82.0,6.0,16.0,26.0,A,0,75.0,F,H,51904.0,6.0,21.0,23.0,54.0,108.0
160,1,90816.0,13.0,35.0,8.0,18.0,27.0,22.69,17.8,22.5,18.0,91.0,14.0,35.0,72.0,6.0,17.0,27.0,S,1,44.0,F,U,44284.5,21.0,53.0,20.0,52.0,99.0
161,0,90849.0,2.0,5.0,1.0,2.0,10.0,15.0,11.0,10.0,17.0,105.0,11.0,24.0,47.0,5.0,11.0,18.0,A,0,22.0,F,H,46071.0,3.0,7.0,16.0,35.0,65.0
162,0,90857.0,7.0,26.0,2.0,11.0,10.0,8.57,7.31,7.5,18.0,130.0,14.0,36.0,81.0,6.0,17.0,32.0,A,1,79.0,F,H,46071.0,9.0,37.0,20.0,53.0,113.0
163,0,90842.0,1.0,7.0,0.0,4.0,20.0,20.0,10.14,11.67,17.0,74.0,13.0,28.0,49.0,6.0,6.0,20.0,A,0,73.0,M,H,46071.0,1.0,11.0,19.0,34.0,69.0
164,0,91877.0,4.0,7.0,3.0,4.0,10.0,9.25,9.57,10.67,16.0,44.0,14.0,33.0,37.0,6.0,15.0,15.0,A,1,59.02,M,H,46250.0,7.0,11.0,20.0,48.0,52.0
165,1,90899.0,1.0,4.0,1.0,2.0,17.0,17.0,12.0,17.0,15.0,85.0,10.0,24.0,46.0,4.0,9.0,15.0,A,0,58.0,F,H,46250.0,2.0,6.0,14.0,33.0,61.0
166,0,90909.0,2.0,3.0,1.0,1.0,10.0,7.5,6.67,5.0,17.0,22.0,11.0,19.0,17.0,5.0,9.0,8.0,N,0,63.0,F,H,56172.0,3.0,4.0,16.0,28.0,25.0
167,1,90947.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,17.0,17.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,47.0,F,H,52613.0,2.0,2.0,14.0,21.0,18.0
168,0,90970.0,2.0,3.0,2.0,2.0,5.0,10.0,8.33,10.0,19.0,24.0,11.0,20.0,19.0,5.0,9.0,8.0,N,0,80.0,F,U,65726.0,4.0,5.0,16.0,29.0,27.0
169,0,90974.0,1.0,2.0,0.0,1.0,15.0,15.0,12.5,11.67,26.0,52.0,9.0,23.0,31.0,4.0,4.0,12.0,A,0,69.0,M,U,65726.0,1.0,3.0,13.0,27.0,43.0
170,0,91001.0,3.0,4.0,2.0,3.0,21.0,19.33,17.0,23.0,21.0,37.0,12.0,30.0,30.0,6.0,15.0,14.0,A,0,45.0,M,H,78804.0,5.0,7.0,18.0,45.0,44.0
171,0,91018.0,7.0,11.0,5.0,7.0,5.0,7.57,7.45,7.6,17.0,57.0,13.0,35.0,46.0,6.0,17.0,19.0,S,1,71.0,M,U,52266.0,12.0,18.0,19.0,52.0,65.0
172,0,91022.0,2.0,2.0,1.0,1.0,15.0,10.0,10.0,5.0,15.0,27.0,9.0,20.0,18.0,3.0,8.0,7.0,N,0,59.0,F,H,66631.0,3.0,3.0,12.0,28.0,25.0
173,1,91879.0,2.0,3.0,0.0,1.0,20.0,15.0,12.0,11.67,18.0,56.0,14.0,27.0,35.0,6.0,6.0,12.0,A,0,59.02,F,U,44284.5,2.0,4.0,20.0,33.0,47.0
174,0,91031.0,1.0,2.0,0.0,0.0,20.0,20.0,20.0,11.67,19.0,20.0,13.0,20.0,18.0,6.0,6.0,7.0,N,0,72.0,F,U,37529.0,1.0,2.0,19.0,26.0,25.0
175,1,6292.0,2.0,25.0,0.0,8.0,14.0,19.0,13.24,11.67,5.0,126.0,32.0,51.0,114.0,8.0,8.0,33.0,A,1,81.0,F,H,70936.0,2.0,33.0,40.0,59.0,147.0
176,1,91101.0,1.0,5.0,1.0,3.0,20.0,20.0,16.4,20.0,21.0,88.0,10.0,24.0,51.0,4.0,10.0,19.0,A,1,52.0,M,H,74592.0,2.0,8.0,14.0,34.0,70.0
177,0,138724.0,2.0,7.0,1.0,3.0,20.0,15.0,10.71,10.0,26.0,130.0,12.0,29.0,57.0,5.0,13.0,24.0,A,0,42.0,M,U,44284.5,3.0,10.0,17.0,42.0,81.0
178,0,91156.0,4.0,16.0,1.0,6.0,8.0,8.25,7.69,9.0,15.0,90.0,12.0,32.0,62.0,5.0,14.0,25.0,S,1,74.0,M,H,55028.0,5.0,22.0,17.0,46.0,87.0
179,0,91134.0,2.0,2.0,1.0,1.0,20.0,12.5,12.5,20.0,15.0,15.0,10.0,14.0,12.0,4.0,6.0,5.0,N,0,59.02,F,U,44284.5,3.0,3.0,14.0,20.0,17.0
180,1,91194.0,4.0,19.0,3.0,17.0,9.0,8.0,7.89,9.0,17.0,130.0,11.0,25.0,77.0,5.0,11.0,28.0,S,1,47.0,F,H,44714.0,7.0,36.0,16.0,36.0,105.0
181,0,91285.0,1.0,4.0,0.0,1.0,15.0,15.0,11.0,11.67,26.0,57.0,10.0,27.0,39.0,4.0,4.0,14.0,A,0,47.0,F,H,67436.0,1.0,5.0,14.0,31.0,53.0
182,0,91288.0,3.0,9.0,2.0,6.0,46.0,36.33,21.67,43.0,21.0,89.0,13.0,33.0,57.0,6.0,16.0,25.0,S,1,75.0,M,U,67436.0,5.0,15.0,19.0,49.0,82.0
183,0,4240.0,2.0,10.0,1.0,4.0,15.0,13.0,7.4,11.0,18.0,76.0,10.0,21.0,48.0,4.0,9.0,17.0,A,1,59.02,F,U,44284.5,3.0,14.0,14.0,30.0,65.0
184,0,91333.0,1.0,10.0,0.0,5.0,15.0,15.0,9.5,11.67,26.0,75.0,10.0,31.0,53.0,5.0,5.0,22.0,A,1,49.0,F,H,71285.0,1.0,15.0,15.0,36.0,75.0
185,0,91337.0,2.0,12.0,1.0,7.0,5.0,10.0,6.17,5.0,22.0,87.0,11.0,30.0,58.0,4.0,12.0,21.0,S,1,59.02,F,U,44284.5,3.0,19.0,15.0,42.0,79.0
186,0,91315.0,4.0,4.0,3.0,3.0,25.0,18.25,18.25,19.33,17.0,33.0,14.0,32.0,31.0,6.0,15.0,13.0,A,0,33.0,M,H,71285.0,7.0,7.0,20.0,47.0,44.0
187,1,186109.0,5.0,23.0,2.0,13.0,10.0,8.8,8.22,8.5,6.0,112.0,22.0,42.0,88.0,7.0,16.0,31.0,S,1,84.0,F,U,65500.0,7.0,36.0,29.0,58.0,119.0
188,1,91431.0,3.0,5.0,3.0,3.0,30.0,23.33,25.0,23.33,15.0,26.0,16.0,29.0,26.0,6.0,12.0,10.0,N,1,68.0,F,H,69583.0,6.0,8.0,22.0,41.0,36.0
189,0,91438.0,2.0,3.0,2.0,2.0,11.0,6.0,7.67,6.0,19.0,24.0,12.0,23.0,23.0,6.0,11.0,9.0,N,0,59.02,M,U,44284.5,4.0,5.0,18.0,34.0,32.0
190,1,190799.0,4.0,17.0,2.0,9.0,5.0,4.0,3.06,4.0,17.0,67.0,11.0,28.0,44.0,5.0,13.0,19.0,S,1,67.0,F,U,80172.0,6.0,26.0,16.0,41.0,63.0
191,1,91453.0,2.0,7.0,1.0,3.0,25.0,25.0,18.71,25.0,18.0,64.0,15.0,34.0,55.0,6.0,15.0,20.0,A,0,59.02,F,U,44284.5,3.0,10.0,21.0,49.0,75.0
192,1,91467.0,5.0,17.0,3.0,9.0,8.0,8.2,6.59,7.67,18.0,77.0,11.0,30.0,57.0,5.0,14.0,22.0,S,1,56.0,F,H,61831.0,8.0,26.0,16.0,44.0,79.0
193,1,7330.0,8.0,60.0,6.0,24.0,5.0,5.0,4.42,5.0,5.0,128.0,32.0,52.0,134.0,7.0,18.0,38.0,S,1,77.0,F,U,61831.0,14.0,84.0,39.0,70.0,172.0
194,1,91835.0,5.0,7.0,3.0,4.0,5.0,5.0,5.0,5.0,17.0,33.0,12.0,29.0,30.0,6.0,15.0,13.0,A,1,47.0,F,H,69121.0,8.0,11.0,18.0,44.0,43.0
195,1,91507.0,4.0,4.0,2.0,2.0,10.0,8.75,8.75,7.5,16.0,29.0,13.0,26.0,23.0,6.0,12.0,10.0,A,0,61.0,F,H,69121.0,6.0,6.0,19.0,38.0,33.0
196,1,91580.0,4.0,13.0,3.0,10.0,4.0,4.75,4.08,5.0,17.0,81.0,11.0,31.0,55.0,6.0,15.0,22.0,S,1,59.02,F,H,60273.0,7.0,23.0,17.0,46.0,77.0
197,0,91584.0,2.0,7.0,0.0,2.0,25.0,17.5,10.71,11.67,18.0,85.0,13.0,32.0,55.0,6.0,6.0,22.0,A,0,83.0,F,H,60273.0,2.0,9.0,19.0,38.0,77.0
198,0,91588.0,3.0,9.0,2.0,5.0,15.0,10.67,9.67,12.5,17.0,91.0,14.0,34.0,60.0,6.0,16.0,25.0,A,0,63.0,M,U,44284.5,5.0,14.0,20.0,50.0,85.0
199,1,91591.0,1.0,7.0,0.0,3.0,15.0,15.0,9.86,11.67,19.0,105.0,7.0,22.0,46.0,4.0,4.0,18.0,A,0,59.02,M,U,60273.0,1.0,10.0,11.0,26.0,64.0
200,1,91627.0,4.0,18.0,3.0,11.0,8.0,6.5,5.44,6.33,16.0,129.0,13.0,29.0,59.0,5.0,11.0,22.0,S,1,70.0,F,U,53341.0,7.0,29.0,18.0,40.0,81.0
201,0,545.0,4.0,14.0,1.0,4.0,10.0,13.0,10.86,16.0,17.0,111.0,22.0,41.0,90.0,8.0,17.0,39.0,A,0,48.0,F,H,62793.0,5.0,18.0,30.0,58.0,129.0
202,0,91671.0,1.0,1.0,0.0,0.0,15.0,15.0,15.0,11.67,16.0,16.0,10.0,14.0,12.0,4.0,4.0,4.0,F,0,59.02,M,U,44284.5,1.0,1.0,14.0,18.0,16.0
203,0,91765.0,3.0,13.0,0.0,5.0,10.0,8.33,8.46,11.67,18.0,89.0,13.0,35.0,64.0,6.0,6.0,25.0,S,1,84.0,F,H,77654.0,3.0,18.0,19.0,41.0,89.0
204,1,89036.0,3.0,10.0,0.0,2.0,12.0,11.33,9.5,11.67,16.0,53.0,13.0,33.0,46.0,6.0,6.0,19.0,S,1,72.0,F,U,91659.0,3.0,12.0,19.0,39.0,65.0
205,1,91779.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,17.0,17.0,11.0,16.0,14.0,5.0,7.0,6.0,F,0,37.0,F,H,61655.0,2.0,2.0,16.0,23.0,20.0
206,1,91787.0,1.0,2.0,1.0,1.0,15.0,15.0,12.5,15.0,20.0,44.0,10.0,24.0,28.0,4.0,9.0,10.0,A,0,51.0,F,H,61655.0,2.0,3.0,14.0,33.0,38.0
207,0,91789.0,4.0,12.0,2.0,6.0,15.0,13.75,14.75,12.5,15.0,80.0,13.0,34.0,66.0,6.0,16.0,26.0,A,1,37.0,F,H,61655.0,6.0,18.0,19.0,50.0,92.0
208,0,91795.0,2.0,33.0,1.0,13.0,10.0,10.0,8.21,10.0,15.0,113.0,6.0,15.0,61.0,3.0,8.0,22.0,S,1,59.02,M,H,61655.0,3.0,46.0,9.0,23.0,83.0
209,0,91635.0,2.0,3.0,2.0,3.0,25.0,25.0,25.0,25.0,24.0,41.0,11.0,33.0,35.0,6.0,17.0,16.0,A,0,59.02,F,U,61655.0,4.0,6.0,17.0,50.0,51.0
210,1,11704.0,3.0,13.0,2.0,9.0,11.0,11.0,8.62,11.0,19.0,88.0,21.0,41.0,80.0,6.0,15.0,23.0,S,1,71.0,M,H,56942.0,5.0,22.0,27.0,56.0,103.0
211,1,12330.0,2.0,12.0,0.0,5.0,100.0,100.0,41.83,11.67,4.0,125.0,27.0,49.0,87.0,6.0,6.0,31.0,A,1,59.02,M,U,44284.5,2.0,17.0,33.0,55.0,118.0
212,0,93139.0,2.0,3.0,2.0,3.0,20.0,14.5,10.67,14.5,19.0,40.0,12.0,28.0,28.0,6.0,14.0,13.0,A,0,29.0,F,H,86282.0,4.0,6.0,18.0,42.0,41.0
213,1,91707.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,19.0,19.0,9.0,14.0,10.0,4.0,7.0,5.0,F,0,59.02,F,H,86282.0,2.0,2.0,13.0,21.0,15.0
214,1,91756.0,7.0,38.0,4.0,17.0,7.0,7.0,7.37,7.0,18.0,126.0,12.0,34.0,81.0,6.0,17.0,33.0,S,1,39.0,M,H,86282.0,11.0,55.0,18.0,51.0,114.0
216,0,91825.0,3.0,3.0,2.0,2.0,15.0,8.33,8.33,5.0,17.0,33.0,11.0,27.0,24.0,5.0,12.0,10.0,S,1,59.02,F,U,44284.5,5.0,5.0,16.0,39.0,34.0
217,1,11254.0,4.0,13.0,2.0,3.0,25.0,25.0,22.69,25.0,6.0,113.0,32.0,53.0,104.0,7.0,17.0,28.0,A,0,62.0,F,U,59321.0,6.0,16.0,39.0,70.0,132.0
218,0,93237.0,2.0,5.0,0.0,2.0,18.0,15.0,12.4,11.67,18.0,53.0,12.0,31.0,39.0,6.0,6.0,17.0,A,0,53.0,F,H,67201.0,2.0,7.0,18.0,37.0,56.0
219,1,91861.0,3.0,16.0,1.0,6.0,12.0,12.0,10.38,12.0,15.0,80.0,12.0,32.0,60.0,5.0,14.0,23.0,A,1,56.0,F,H,67201.0,4.0,22.0,17.0,46.0,83.0
220,1,91942.0,8.0,27.0,6.0,18.0,5.0,3.5,3.59,3.67,17.0,126.0,12.0,31.0,75.0,6.0,17.0,34.0,S,1,74.0,M,H,71014.0,14.0,45.0,18.0,48.0,109.0
221,1,7507.0,3.0,38.0,3.0,14.0,15.0,13.0,10.11,13.0,17.0,89.0,21.0,35.0,93.0,4.0,11.0,20.0,S,1,72.0,M,U,71014.0,6.0,52.0,25.0,46.0,113.0
222,1,11064.0,6.0,19.0,5.0,9.0,10.0,10.33,10.32,10.4,17.0,57.0,32.0,51.0,85.0,6.0,17.0,22.0,S,1,81.0,F,U,71014.0,11.0,28.0,38.0,68.0,107.0
223,0,91964.0,1.0,17.0,0.0,9.0,10.0,13.0,8.53,11.67,18.0,113.0,13.0,32.0,69.0,5.0,5.0,27.0,A,1,44.0,F,U,66944.0,1.0,26.0,18.0,37.0,96.0
225,0,91966.0,2.0,2.0,0.0,0.0,20.0,12.5,12.5,11.67,25.0,31.0,9.0,22.0,22.0,4.0,4.0,8.0,A,0,59.02,F,H,56988.0,2.0,2.0,13.0,26.0,30.0
226,0,91284.0,6.0,14.0,4.0,7.0,12.0,10.33,8.36,10.5,15.0,56.0,14.0,35.0,51.0,6.0,17.0,21.0,S,1,22.0,M,H,87470.0,10.0,21.0,20.0,52.0,72.0
227,0,90473.0,3.0,5.0,2.0,3.0,18.0,16.67,14.0,16.5,17.0,50.0,13.0,23.0,27.0,5.0,10.0,12.0,A,0,59.02,F,U,44284.5,5.0,8.0,18.0,33.0,39.0
228,1,92021.0,1.0,1.0,0.0,0.0,20.0,20.0,20.0,11.67,20.0,20.0,10.0,17.0,15.0,4.0,4.0,6.0,F,1,65.0,M,H,43191.0,1.0,1.0,14.0,21.0,21.0
229,0,92033.0,2.0,6.0,2.0,5.0,15.0,15.0,10.0,15.0,16.0,65.0,14.0,34.0,49.0,6.0,16.0,19.0,A,0,65.0,M,H,43191.0,4.0,11.0,20.0,50.0,68.0
230,0,92028.0,2.0,4.0,0.0,2.0,15.0,15.0,15.0,11.67,18.0,45.0,8.0,25.0,32.0,4.0,4.0,13.0,A,0,47.0,M,H,43191.0,2.0,6.0,12.0,29.0,45.0
231,1,92052.0,3.0,20.0,1.0,13.0,10.0,6.67,5.55,5.0,18.0,124.0,12.0,31.0,74.0,5.0,13.0,30.0,A,1,84.0,M,H,43191.0,4.0,33.0,17.0,44.0,104.0
232,1,92085.0,2.0,13.0,2.0,8.0,15.0,12.5,8.77,12.5,21.0,113.0,12.0,28.0,68.0,5.0,12.0,25.0,A,1,78.0,M,H,59014.0,4.0,21.0,17.0,40.0,93.0
233,0,92508.0,3.0,7.0,1.0,4.0,25.0,21.67,18.57,20.0,19.0,111.0,13.0,35.0,65.0,6.0,17.0,28.0,A,0,82.0,F,U,44284.5,4.0,11.0,19.0,52.0,93.0
234,1,92079.0,4.0,13.0,2.0,6.0,20.0,15.25,12.31,12.5,18.0,81.0,13.0,35.0,64.0,6.0,17.0,25.0,A,1,82.0,M,H,59014.0,6.0,19.0,19.0,52.0,89.0
236,1,92121.0,3.0,3.0,2.0,2.0,15.0,15.0,15.0,15.0,20.0,33.0,12.0,31.0,29.0,6.0,15.0,13.0,A,1,33.0,M,H,74207.0,5.0,5.0,18.0,46.0,42.0
237,0,92147.0,3.0,3.0,3.0,3.0,12.0,10.67,10.67,10.67,16.0,23.0,14.0,25.0,23.0,6.0,11.0,9.0,N,1,53.0,F,H,81157.0,6.0,6.0,20.0,36.0,32.0
238,1,92148.0,2.0,2.0,2.0,2.0,20.0,16.5,16.5,16.5,24.0,32.0,9.0,26.0,24.0,4.0,11.0,10.0,A,0,37.0,M,U,81157.0,4.0,4.0,13.0,37.0,34.0
239,0,94677.0,4.0,29.0,3.0,11.0,18.0,16.0,10.03,16.0,17.0,128.0,8.0,25.0,59.0,4.0,13.0,22.0,S,1,85.0,M,H,79730.0,7.0,40.0,12.0,38.0,81.0
240,1,92183.0,7.0,16.0,5.0,9.0,5.0,5.71,5.38,5.6,15.0,57.0,13.0,34.0,50.0,6.0,17.0,20.0,A,1,86.0,F,H,79730.0,12.0,25.0,19.0,51.0,70.0
241,1,92241.0,2.0,21.0,1.0,13.0,15.0,15.0,7.62,15.0,26.0,130.0,9.0,26.0,70.0,4.0,12.0,29.0,A,1,63.0,M,H,81739.0,3.0,34.0,13.0,38.0,99.0
242,1,92244.0,5.0,16.0,4.0,11.0,5.0,4.6,4.5,4.5,18.0,125.0,12.0,32.0,65.0,6.0,17.0,31.0,S,1,58.0,F,H,81739.0,9.0,27.0,18.0,49.0,96.0
243,1,92272.0,6.0,7.0,4.0,5.0,20.0,17.5,16.43,20.0,16.0,41.0,15.0,35.0,40.0,6.0,16.0,15.0,S,1,59.02,M,U,44284.5,10.0,12.0,21.0,51.0,55.0
244,1,92293.0,4.0,5.0,3.0,3.0,6.0,4.75,5.8,4.67,16.0,24.0,15.0,25.0,24.0,6.0,11.0,9.0,N,1,75.0,F,H,114584.0,7.0,8.0,21.0,36.0,33.0
245,1,92312.0,2.0,6.0,2.0,4.0,18.0,15.0,10.33,15.0,20.0,57.0,13.0,31.0,43.0,6.0,15.0,18.0,A,0,65.0,F,H,154945.0,4.0,10.0,19.0,46.0,61.0
246,0,92318.0,2.0,5.0,0.0,1.0,25.0,27.5,22.0,11.67,25.0,75.0,8.0,25.0,37.0,4.0,4.0,14.0,A,0,86.0,M,H,154945.0,2.0,6.0,12.0,29.0,51.0
247,0,92366.0,2.0,7.0,1.0,3.0,26.0,26.0,24.14,26.0,24.0,69.0,12.0,34.0,54.0,6.0,17.0,23.0,A,0,71.0,M,H,81042.0,3.0,10.0,18.0,51.0,77.0
248,1,92355.0,2.0,8.0,2.0,4.0,15.0,8.5,8.0,8.5,18.0,45.0,13.0,35.0,41.0,6.0,17.0,18.0,A,0,71.0,M,H,81042.0,4.0,12.0,19.0,52.0,59.0
249,1,92348.0,5.0,5.0,2.0,2.0,10.0,8.6,8.6,10.0,18.0,32.0,11.0,28.0,29.0,5.0,13.0,12.0,A,0,55.0,F,H,81042.0,7.0,7.0,16.0,41.0,41.0
250,0,92403.0,3.0,22.0,0.0,7.0,5.0,5.0,3.82,11.67,15.0,130.0,6.0,16.0,43.0,3.0,3.0,15.0,A,0,82.0,M,U,76547.0,3.0,29.0,9.0,19.0,58.0
